filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00000.wav,0.3420528769493103,0.1244828850030899,1782.6226818267398,2020.5563278887842,3845.075666600203,0.08011097919083526,-125.18817138671875,120.22213745117188,-18.35881805419922,44.8873176574707,-5.4446611404418945,20.872966766357422,-13.772673606872559,16.822574615478516,-12.43834400177002,11.849509239196777,-8.861546516418457,9.301555633544922,-4.159668922424316,7.119120121002197,-5.663028240203857,0.5301029086112976,-2.8709959983825684,0.30607742071151733,-2.700369119644165,2.370232105255127,blues
blues.00000.wav,0.3663909137248993,0.1353694051504135,1803.1338442711167,2043.2080328143174,3903.82983568373,0.08156449390951276,-104.64991760253906,122.30776977539062,-16.163612365722656,40.85163497924805,-10.40974235534668,18.029104232788086,-12.755882263183594,15.955489158630371,-12.655364036560059,12.149824142456055,-7.673405647277832,10.479907035827637,-4.3337202072143555,5.224412441253662,-6.1930365562438965,0.6775484085083008,-0.946113109588623,-0.1708357036113739,-2.2911975383758545,1.5089309215545654,blues
blues.00000.wav,0.3416128158569336,0.13089068233966827,1767.40653607167,1944.426261391302,3672.610197487674,0.08709645990429234,-112.96275329589844,125.08988952636719,-25.854934692382812,44.19731140136719,-6.065270900726318,19.73911476135254,-17.30834197998047,15.891155242919922,-14.311969757080078,11.345276832580566,-10.862292289733887,8.887645721435547,-4.576091289520264,6.926960468292236,-5.516427040100098,2.762216091156006,-2.8712193965911865,0.11813633143901825,-3.2308359146118164,0.99568110704422,blues
blues.00001.wav,0.3579999804496765,0.09440458565950394,1364.2737657645605,1842.0304668582246,2976.3033484084976,0.05521090124709977,-221.9311981201172,131.1476287841797,0.4904683232307434,39.10196304321289,7.865722179412842,17.84226417541504,-6.045129776000977,22.623966217041016,-5.247427940368652,10.499155044555664,-3.123051404953003,6.9317426681518555,-1.8819948434829712,4.9514288902282715,-4.531080722808838,-0.4639620780944824,0.4978524446487427,0.039325617253780365,-1.0835758447647095,-0.11230868846178055,blues
blues.00001.wav,0.3461247384548187,0.08795852959156036,1581.2777848858045,2125.2340028002036,3786.371458544809,0.05295868982018562,-222.16831970214844,124.3329849243164,11.157733917236328,38.72260665893555,-0.6847623586654663,27.818092346191406,-12.987436294555664,25.157323837280273,-14.8134183883667,15.075875282287598,-8.104752540588379,9.272531509399414,-3.031385898590088,3.856776237487793,-7.838705062866211,4.567084312438965,0.11459971964359283,-0.36724671721458435,-2.6469902992248535,1.1184117794036865,blues
blues.00001.wav,0.3150414228439331,0.10539128631353378,1644.1290105859105,2148.477247012261,3887.8173261673433,0.05967793829756381,-182.54879760742188,122.28849792480469,9.660446166992188,34.9456901550293,-3.2775182723999023,23.47176742553711,-10.868549346923828,26.206283569335938,-13.931364059448242,13.395852088928223,-8.509248733520508,2.6407785415649414,-4.259487152099609,5.964156150817871,-7.5046234130859375,0.3422629237174988,-4.127905368804932,2.434450626373291,1.90127694606781,1.4362187385559082,blues
blues.00002.wav,0.382027268409729,0.16596177220344543,1521.5568461335454,1736.7993883900097,3028.0629735535094,0.07018221613979118,-99.11202239990234,141.5541229248047,-25.73870086669922,34.46564865112305,-17.079191207885742,25.845569610595703,-13.173907279968262,10.728311538696289,-11.375273704528809,7.317138195037842,-12.999938011169434,4.544574737548828,-8.695223808288574,-2.315016508102417,-8.144970893859863,2.917832851409912,-6.660073757171631,-2.039234161376953,-2.0452702045440674,-2.697335958480835,blues
blues.00002.wav,0.3582349121570587,0.16791844367980957,1507.4574558052393,1694.8209392124606,2976.9278612601506,0.07305752428944315,-100.24146270751953,145.47894287109375,-31.026256561279297,36.446128845214844,-16.61754035949707,26.85281753540039,-13.694904327392578,10.985367774963379,-13.041634559631348,9.181435585021973,-15.323973655700684,4.021354675292969,-7.57013463973999,-2.051624059677124,-9.81367015838623,3.085948944091797,-9.155667304992676,-2.2908647060394287,-3.5002639293670654,-1.5727745294570923,blues
blues.00002.wav,0.353570818901062,0.19282764196395874,1626.7521192964805,1808.7418786005626,3109.474468895012,0.08519884715777262,-74.83751678466797,137.33384704589844,-33.4280891418457,26.887348175048828,-10.978672981262207,27.237327575683594,-16.68966293334961,15.702666282653809,-13.276410102844238,14.958406448364258,-13.275711059570312,10.996116638183594,-12.386096000671387,3.0383737087249756,-11.46468734741211,3.0047292709350586,-8.884285926818848,0.3149527311325073,-6.01271915435791,-1.2610528469085693,blues
blues.00003.wav,0.39176511764526367,0.14054763317108154,947.018873554784,1427.8362976162546,1863.9460375580047,0.030092172998839907,-214.46566772460938,156.58692932128906,2.785257339477539,26.75080680847168,4.9731011390686035,9.370925903320312,-1.3340498208999634,10.199724197387695,2.4397177696228027,8.812752723693848,2.481811046600342,4.701362609863281,-2.364664077758789,-0.8664063811302185,-3.4220166206359863,-0.2730131447315216,0.23158472776412964,2.437520742416382,1.2842406034469604,-2.2002828121185303,blues
blues.00003.wav,0.4232250452041626,0.13869839906692505,1139.9711846181656,1688.1995956754415,2427.70627900232,0.035318255147911835,-196.4637908935547,147.60707092285156,7.918546676635742,27.06545066833496,1.7120603322982788,17.066572189331055,-8.42195987701416,9.228923797607422,-2.1174840927124023,9.925751686096191,-4.216215133666992,6.7826642990112305,-4.640332221984863,-0.36690929532051086,-1.6205700635910034,0.6982341408729553,-4.021688461303711,-0.7569310069084167,-1.8013306856155396,-3.1935834884643555,blues
